published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status,stock
2017-01-30,770.0,781.0,746.0,746.0,-3.12,8571.0,6549539.0,0.0,CHCL
2017-01-31,746.0,759.0,744.0,752.0,0.8,5457.0,4088188.0,0.0,CHCL
2017-02-01,752.0,790.0,760.0,780.0,3.72,4272.0,3304817.0,0.0,CHCL
2017-02-02,780.0,786.0,755.0,770.0,-1.28,5371.0,4160735.0,0.0,CHCL
2017-02-05,770.0,772.0,754.0,768.0,-0.26,3355.0,2568714.0,0.0,CHCL
2017-02-06,768.0,770.0,757.0,761.0,-0.91,5096.0,3886139.0,0.0,CHCL
2017-02-07,761.0,761.0,738.0,752.0,-1.18,18763.0,13990967.0,0.0,CHCL
2017-02-08,752.0,755.0,741.0,750.0,-0.27,3564.0,2663502.0,0.0,CHCL
2017-02-09,750.0,753.0,742.0,746.0,-0.53,3664.0,2731529.0,0.0,CHCL
2017-02-12,746.0,760.0,710.0,710.0,-4.83,6059.0,4410647.0,0.0,CHCL
2017-02-13,710.0,727.0,665.0,727.0,2.39,17591.0,12102341.0,0.0,CHCL
2017-02-14,727.0,715.0,694.0,700.0,-3.71,15059.0,10548224.0,0.0,CHCL
2017-02-15,700.0,721.0,701.0,721.0,3.0,9467.0,6737382.0,0.0,CHCL
2017-02-16,721.0,735.0,711.0,725.0,0.55,10479.0,7612743.0,0.0,CHCL
2017-02-19,725.0,730.0,720.0,725.0,0.0,9475.0,6870449.0,0.0,CHCL
2017-02-20,725.0,748.0,720.0,730.0,0.69,15394.0,11308322.0,0.0,CHCL
2017-02-21,730.0,740.0,721.0,730.0,0.0,6961.0,5066048.0,0.0,CHCL
2017-02-22,730.0,742.0,720.0,728.0,-0.27,6105.0,4471212.0,0.0,CHCL
2017-02-23,728.0,740.0,717.0,728.0,0.0,2885.0,2090700.0,0.0,CHCL
2017-02-26,728.0,726.0,700.0,712.0,-2.2,11221.0,7961636.0,0.0,CHCL
2017-02-28,712.0,714.0,698.0,714.0,0.28,3227.0,2291647.0,0.0,CHCL
2017-03-01,714.0,724.0,715.0,718.0,0.56,1553.0,1117603.0,0.0,CHCL
2017-03-02,718.0,729.0,718.0,729.0,1.53,2241.0,1617349.0,0.0,CHCL
2017-03-05,729.0,743.0,729.0,739.0,1.37,6340.0,4673446.0,0.0,CHCL
2017-03-06,739.0,755.0,745.0,751.0,1.62,6639.0,4977151.0,0.0,CHCL
2017-03-07,751.0,740.0,725.0,734.0,-2.26,7849.0,5711017.0,0.0,CHCL
2017-03-09,734.0,740.0,730.0,733.0,-0.14,4564.0,3357995.0,0.0,CHCL
2017-03-13,733.0,745.0,729.0,729.0,-0.55,3666.0,2682952.0,0.0,CHCL
2017-03-14,729.0,739.0,725.0,732.0,0.41,4108.0,2997386.0,0.0,CHCL
2017-03-15,732.0,760.0,725.0,750.0,2.46,9041.0,6681136.0,0.0,CHCL
2017-03-16,750.0,760.0,748.0,748.0,-0.27,5422.0,4073610.0,0.0,CHCL
2017-03-19,748.0,790.0,753.0,789.0,5.48,6272.0,4775747.0,0.0,CHCL
2017-03-20,789.0,810.0,790.0,800.0,1.39,6779.0,5399323.0,0.0,CHCL
2017-03-21,800.0,805.0,765.0,800.0,0.0,12722.0,9944528.0,0.0,CHCL
2017-03-22,800.0,832.0,796.0,818.0,2.25,27981.0,22820340.0,0.0,CHCL
2017-03-23,818.0,836.0,805.0,828.0,1.22,10052.0,8265143.0,0.0,CHCL
2017-03-26,828.0,910.0,826.0,910.0,9.9,16026.0,14288733.0,0.0,CHCL
2017-03-28,910.0,980.0,928.0,955.0,4.95,12069.0,11528977.0,0.0,CHCL
2017-03-29,955.0,988.0,916.0,915.0,-4.19,21635.0,20298904.0,0.0,CHCL
2017-03-30,915.0,930.0,877.0,902.0,-1.42,9656.0,8736321.0,0.0,CHCL
2017-04-02,902.0,940.0,915.0,938.0,3.99,7234.0,6719742.0,0.0,CHCL
2017-04-03,938.0,1009.0,907.0,933.0,-0.53,12341.0,11631098.0,0.0,CHCL
2017-04-04,933.0,944.0,902.0,910.0,-2.47,4727.0,4326657.0,0.0,CHCL
2017-04-06,910.0,923.0,900.0,906.0,-0.44,11037.0,10025654.0,0.0,CHCL
2017-04-09,906.0,910.0,890.0,900.0,-0.66,6325.0,5686125.0,0.0,CHCL
2017-04-10,900.0,934.0,890.0,914.0,1.56,8583.0,7807398.0,0.0,CHCL
2017-04-11,914.0,928.0,905.0,914.0,0.0,6002.0,5482779.0,0.0,CHCL
2017-04-12,914.0,931.0,910.0,913.0,-0.11,11808.0,10816913.0,0.0,CHCL
2017-04-13,913.0,910.0,885.0,898.0,-1.64,5894.0,5284787.0,0.0,CHCL
2017-04-16,898.0,910.0,875.0,875.0,-2.56,7334.0,6477763.0,0.0,CHCL
2017-04-18,875.0,861.0,836.0,842.0,-3.77,10402.0,8847010.0,0.0,CHCL
2017-04-19,842.0,865.0,826.0,861.0,2.26,4296.0,3669630.0,0.0,CHCL
2017-04-20,861.0,869.0,852.0,863.0,0.23,5025.0,4343203.0,0.0,CHCL
2017-04-23,863.0,930.0,860.0,879.0,1.85,8966.0,7884800.0,0.0,CHCL
2017-04-24,879.0,880.0,858.0,870.0,-1.02,1777.0,1549029.0,0.0,CHCL
2017-04-25,870.0,870.0,850.0,856.0,-1.61,6067.0,5208709.0,0.0,CHCL
2017-04-26,856.0,865.0,841.0,858.0,0.23,7129.0,6102904.0,0.0,CHCL
2017-04-27,858.0,865.0,855.0,855.0,-0.35,5638.0,4837452.0,0.0,CHCL
2017-04-30,855.0,858.0,835.0,858.0,0.35,9279.0,7824209.0,0.0,CHCL
2017-05-02,858.0,860.0,846.0,857.0,-0.12,2708.0,2315766.0,0.0,CHCL
2017-05-03,857.0,860.0,840.0,848.0,-1.05,4891.0,4155505.0,0.0,CHCL
2017-05-04,848.0,855.0,840.0,845.0,-0.35,5108.0,4333377.0,0.0,CHCL
2017-05-07,845.0,850.0,831.0,831.0,-1.66,6717.0,5618301.0,0.0,CHCL
2017-05-08,831.0,845.0,821.0,840.0,1.08,2483.0,2073841.0,0.0,CHCL
2017-05-09,840.0,892.0,830.0,875.0,4.17,9106.0,7723826.0,0.0,CHCL
2017-05-11,875.0,905.0,873.0,896.0,2.4,19373.0,17260904.0,0.0,CHCL
2017-05-15,896.0,912.0,885.0,896.0,0.0,12837.0,11485069.0,0.0,CHCL
2017-05-16,896.0,896.0,863.0,885.0,-1.23,6011.0,5247473.0,0.0,CHCL
2017-05-17,885.0,885.0,865.0,865.0,-2.26,949.0,829007.0,0.0,CHCL
2017-05-18,865.0,878.0,856.0,878.0,1.5,3449.0,2977587.0,0.0,CHCL
2017-05-21,878.0,874.0,855.0,870.0,-0.91,6643.0,5764988.0,0.0,CHCL
2017-05-22,870.0,870.0,852.0,856.0,-1.61,4471.0,3832610.0,0.0,CHCL
2017-05-23,856.0,871.0,860.0,861.0,0.58,3091.0,2672707.0,0.0,CHCL
2017-05-24,861.0,875.0,845.0,860.0,-0.12,4158.0,3548413.0,0.0,CHCL
2017-05-28,860.0,850.0,830.0,850.0,-1.16,9934.0,8313496.0,0.0,CHCL
2017-05-30,850.0,845.0,825.0,843.0,-0.82,13442.0,11145046.0,0.0,CHCL
2017-05-31,843.0,855.0,825.0,840.0,-0.36,5724.0,4770922.0,0.0,CHCL
2017-06-01,840.0,857.0,824.0,857.0,2.02,10505.0,8953163.0,0.0,CHCL
2017-06-04,857.0,851.0,835.0,835.0,-2.57,4819.0,4051631.0,0.0,CHCL
2017-06-05,835.0,855.0,835.0,840.0,0.6,3043.0,2585464.0,0.0,CHCL
2017-06-06,840.0,863.0,824.0,863.0,2.74,11949.0,10121807.0,0.0,CHCL
2017-06-07,863.0,872.0,856.0,856.0,-0.81,6550.0,5635939.0,0.0,CHCL
2017-06-08,856.0,855.0,841.0,853.0,-0.35,4450.0,3782866.0,0.0,CHCL
2017-06-11,853.0,842.0,821.0,830.0,-2.7,6168.0,5136460.0,0.0,CHCL
2017-06-12,830.0,833.0,821.0,825.0,-0.6,4484.0,3704279.0,0.0,CHCL
2017-06-13,825.0,840.0,823.0,840.0,1.82,3618.0,3021251.0,0.0,CHCL
2017-06-14,840.0,840.0,831.0,840.0,0.0,1123.0,935821.0,0.0,CHCL
2017-06-15,840.0,850.0,832.0,835.0,-0.6,2441.0,2050711.0,0.0,CHCL
2017-06-18,835.0,835.0,826.0,832.0,-0.36,2359.0,1957461.0,0.0,CHCL
2017-06-19,832.0,827.0,820.0,823.0,-1.08,3248.0,2672724.0,0.0,CHCL
2017-06-20,823.0,825.0,806.0,819.0,-0.49,4048.0,3295036.0,0.0,CHCL
2017-06-21,819.0,816.0,805.0,815.0,-0.49,3279.0,2654848.0,0.0,CHCL
2017-06-22,815.0,829.0,815.0,829.0,1.72,1854.0,1517990.0,0.0,CHCL
2017-06-25,829.0,833.0,810.0,819.0,-1.21,5530.0,4504932.0,0.0,CHCL
2017-06-27,819.0,835.0,810.0,815.0,-0.49,2249.0,1835429.0,0.0,CHCL
2017-06-28,815.0,819.0,800.0,805.0,-1.23,7707.0,6209630.0,0.0,CHCL
2017-07-02,805.0,810.0,795.0,800.0,-0.62,3374.0,2700458.0,0.0,CHCL
2017-07-03,800.0,805.0,796.0,804.0,0.5,3244.0,2595590.0,0.0,CHCL
2017-07-04,804.0,804.0,796.0,799.0,-0.62,3289.0,2629481.0,0.0,CHCL
2017-07-05,799.0,810.0,792.0,810.0,1.38,2646.0,2116588.0,0.0,CHCL
2017-07-06,810.0,826.0,806.0,810.0,0.0,4280.0,3466882.0,0.0,CHCL
2017-07-09,810.0,815.0,795.0,800.0,-1.23,11360.0,9162714.0,0.0,CHCL
2017-07-10,800.0,805.0,785.0,792.0,-1.0,6601.0,5248732.0,0.0,CHCL
2017-07-11,792.0,807.0,777.0,797.0,0.63,2083.0,1666489.0,0.0,CHCL
2017-07-12,797.0,801.0,793.0,793.0,-0.5,15624.0,12415130.0,0.0,CHCL
2017-07-13,793.0,808.0,790.0,798.0,0.63,8375.0,6658421.0,0.0,CHCL
2017-07-16,798.0,802.0,795.0,795.0,-0.38,2469.0,1969465.0,0.0,CHCL
2017-07-17,795.0,800.0,786.0,793.0,-0.25,6034.0,4788753.0,0.0,CHCL
2017-07-18,793.0,824.0,791.0,824.0,3.91,11041.0,8871198.0,0.0,CHCL
2017-07-19,824.0,826.0,810.0,813.0,-1.33,4393.0,3594099.0,0.0,CHCL
2017-07-20,813.0,820.0,810.0,820.0,0.86,6610.0,5376446.0,0.0,CHCL
2017-07-23,820.0,821.0,810.0,821.0,0.12,5784.0,4720280.0,0.0,CHCL
2017-07-24,821.0,818.0,808.0,813.0,-0.97,6086.0,4939754.0,0.0,CHCL
2017-07-25,813.0,824.0,808.0,811.0,-0.25,7889.0,6403398.0,0.0,CHCL
2017-07-26,811.0,831.0,805.0,811.0,0.0,6815.0,5560717.0,0.0,CHCL
2017-07-27,811.0,821.0,797.0,800.0,-1.36,6720.0,5408922.0,0.0,CHCL
2017-07-30,800.0,804.0,796.0,800.0,0.0,3947.0,3157566.0,0.0,CHCL
2017-07-31,800.0,826.0,799.0,820.0,2.5,9056.0,7286002.0,0.0,CHCL
2017-08-01,820.0,815.0,810.0,811.0,-1.1,11748.0,9535683.0,0.0,CHCL
2017-08-02,811.0,827.0,810.0,811.0,0.0,3480.0,2837879.0,0.0,CHCL
2017-08-03,811.0,825.0,805.0,805.0,-0.74,12550.0,10136946.0,0.0,CHCL
2017-08-06,805.0,820.0,797.0,800.0,-0.62,9823.0,7887393.0,0.0,CHCL
2017-08-07,800.0,805.0,800.0,801.0,0.12,9166.0,7353267.0,0.0,CHCL
2017-08-09,801.0,810.0,797.0,797.0,-0.5,9656.0,7745164.0,0.0,CHCL
2017-08-10,797.0,800.0,796.0,800.0,0.38,9472.0,7560684.0,0.0,CHCL
2017-08-13,800.0,810.0,790.0,790.0,-1.25,6837.0,5423320.0,0.0,CHCL
2017-08-15,790.0,782.0,775.0,780.0,-1.27,4131.0,3216869.0,0.0,CHCL
2017-08-16,780.0,800.0,780.0,784.0,0.51,5837.0,4593049.0,0.0,CHCL
2017-08-17,784.0,795.0,775.0,785.0,0.13,8692.0,6795284.0,0.0,CHCL
2017-08-20,785.0,790.0,785.0,786.0,0.13,6586.0,5183489.0,0.0,CHCL
2017-08-21,786.0,790.0,780.0,786.0,0.0,4459.0,3492397.0,0.0,CHCL
2017-08-22,786.0,790.0,780.0,788.0,0.25,1831.0,1431914.0,0.0,CHCL
2017-08-23,788.0,788.0,781.0,781.0,-0.89,2525.0,1979523.0,0.0,CHCL
2017-08-24,781.0,796.0,781.0,783.0,0.26,4503.0,3528364.0,0.0,CHCL
2017-08-27,783.0,790.0,785.0,785.0,0.26,4039.0,3174470.0,0.0,CHCL
2017-08-28,785.0,785.0,776.0,785.0,0.0,3022.0,2357711.0,0.0,CHCL
2017-08-30,785.0,789.0,768.0,770.0,-1.91,5921.0,4569046.0,0.0,CHCL
2017-08-31,770.0,782.0,768.0,773.0,0.39,4956.0,3815767.0,0.0,CHCL
2017-09-04,773.0,798.0,762.0,766.0,-0.91,6857.0,5278080.0,0.0,CHCL
2017-09-06,766.0,780.0,762.0,770.0,0.52,6766.0,5199725.0,0.0,CHCL
2017-09-07,770.0,772.0,760.0,764.0,-0.78,4657.0,3549211.0,0.0,CHCL
2017-09-10,764.0,768.0,760.0,760.0,-0.52,5372.0,4096459.0,0.0,CHCL
2017-09-11,760.0,765.0,755.0,755.0,-0.66,4634.0,3519109.0,0.0,CHCL
2017-09-12,755.0,755.0,745.0,755.0,0.0,2758.0,2066238.0,0.0,CHCL
2017-09-13,755.0,770.0,740.0,770.0,1.99,4620.0,3487374.0,0.0,CHCL
2017-09-14,770.0,780.0,758.0,758.0,-1.56,2593.0,1974055.0,0.0,CHCL
2017-09-17,758.0,765.0,744.0,760.0,0.26,6799.0,5113958.0,0.0,CHCL
2017-09-18,760.0,784.0,756.0,780.0,2.63,6239.0,4843216.0,0.0,CHCL
2017-09-20,780.0,780.0,759.0,780.0,0.0,2888.0,2224719.0,0.0,CHCL
2017-09-24,780.0,783.0,770.0,780.0,0.0,5749.0,4465340.0,0.0,CHCL
2017-09-25,780.0,799.0,778.0,798.0,2.31,2422.0,1914218.0,0.0,CHCL
2017-09-26,798.0,805.0,790.0,800.0,0.25,6536.0,5221638.0,0.0,CHCL
2017-10-03,800.0,867.0,800.0,865.0,8.12,8734.0,7316684.0,0.0,CHCL
2017-10-04,865.0,899.0,831.0,833.0,-3.7,21104.0,17981048.0,0.0,CHCL
2017-10-08,833.0,840.0,804.0,825.0,-0.96,10718.0,8731379.0,0.0,CHCL
2017-10-09,825.0,830.0,804.0,811.0,-1.7,17823.0,14548276.0,0.0,CHCL
2017-10-10,811.0,830.0,800.0,820.0,1.11,11184.0,9182925.0,0.0,CHCL
2017-10-11,820.0,850.0,830.0,848.0,3.41,36901.0,31098588.0,0.0,CHCL
2017-10-12,848.0,866.0,835.0,838.0,-1.18,84808.0,72064224.0,0.0,CHCL
2017-10-15,838.0,851.0,829.0,842.0,0.48,10182.0,8600839.0,0.0,CHCL
2017-10-16,842.0,865.0,850.0,865.0,2.73,22782.0,19551072.0,0.0,CHCL
2017-10-17,865.0,890.0,853.0,885.0,2.31,30025.0,26398236.0,0.0,CHCL
2017-10-18,885.0,910.0,876.0,901.0,1.81,44422.0,39615808.0,0.0,CHCL
2017-10-22,901.0,928.0,902.0,906.0,0.55,53361.0,48673796.0,0.0,CHCL
2017-10-23,788.0,806.0,785.0,786.0,-13.25,7825.0,6212670.0,0.0,CHCL
2017-10-24,786.0,785.0,765.0,766.0,-2.54,4833.0,3729806.0,0.0,CHCL
2017-10-25,766.0,769.0,752.0,755.0,-1.44,5893.0,4467057.0,0.0,CHCL
2017-10-29,755.0,756.0,742.0,748.0,-0.93,16281.0,12253930.0,0.0,CHCL
2017-10-30,748.0,760.0,749.0,757.0,1.2,4175.0,3159704.0,0.0,CHCL
2017-10-31,757.0,765.0,757.0,760.0,0.4,10707.0,8132405.0,0.0,CHCL
2017-11-01,760.0,780.0,763.0,766.0,0.79,6022.0,4613290.0,0.0,CHCL
2017-11-02,766.0,775.0,760.0,775.0,1.17,8464.0,6522987.0,0.0,CHCL
2017-11-05,775.0,772.0,754.0,762.0,-1.68,14180.0,10766436.0,0.0,CHCL
2017-11-06,762.0,769.0,750.0,769.0,0.92,7701.0,5866300.0,0.0,CHCL
2017-11-07,769.0,780.0,765.0,773.0,0.52,8011.0,6193052.0,0.0,CHCL
2017-11-08,773.0,775.0,756.0,757.0,-2.07,15506.0,11814236.0,0.0,CHCL
2017-11-09,757.0,775.0,758.0,765.0,1.06,6570.0,5039348.0,0.0,CHCL
2017-11-12,765.0,799.0,775.0,790.0,3.27,13861.0,10902888.0,0.0,CHCL
2017-11-13,790.0,855.0,795.0,854.0,8.1,39163.0,32448000.0,0.0,CHCL
2017-11-14,854.0,899.0,858.0,885.0,3.63,68710.0,60327264.0,0.0,CHCL
2017-11-15,885.0,890.0,854.0,856.0,-3.28,45234.0,39363520.0,0.0,CHCL
2017-11-16,856.0,854.0,837.0,839.0,-1.99,22531.0,18952524.0,0.0,CHCL
2017-11-19,839.0,889.0,833.0,835.0,-0.48,9786.0,8264325.0,0.0,CHCL
2017-11-20,835.0,842.0,821.0,827.0,-0.96,8351.0,6927444.0,0.0,CHCL
2017-11-21,827.0,839.0,823.0,830.0,0.36,11240.0,9338456.0,0.0,CHCL
2017-11-22,830.0,853.0,830.0,851.0,2.53,10202.0,8630020.0,0.0,CHCL
2017-11-23,851.0,870.0,851.0,866.0,1.76,12262.0,10571823.0,0.0,CHCL
2017-11-26,866.0,918.0,855.0,918.0,6.0,46218.0,41228336.0,0.0,CHCL
2017-11-27,918.0,965.0,893.0,939.0,2.29,69469.0,64819288.0,0.0,CHCL
2017-11-28,939.0,964.0,926.0,960.0,2.24,44590.0,42333428.0,0.0,CHCL
2017-11-29,960.0,975.0,932.0,940.0,-2.08,62416.0,59644908.0,0.0,CHCL
2017-11-30,940.0,960.0,920.0,951.0,1.17,46434.0,43603300.0,0.0,CHCL
2017-12-04,951.0,960.0,944.0,948.0,-0.32,17790.0,16886128.0,0.0,CHCL
2017-12-05,948.0,938.0,932.0,935.0,-1.37,10071.0,9414919.0,0.0,CHCL
2017-12-06,935.0,969.0,945.0,950.0,1.6,13237.0,12558334.0,0.0,CHCL
2017-12-10,950.0,968.0,938.0,947.0,-0.32,26553.0,25126998.0,0.0,CHCL
2017-12-11,947.0,965.0,944.0,945.0,-0.21,17274.0,16401934.0,0.0,CHCL
2017-12-12,945.0,950.0,944.0,946.0,0.11,13681.0,12958347.0,0.0,CHCL
2017-12-13,946.0,969.0,932.0,954.0,0.85,14011.0,13371997.0,0.0,CHCL
2017-12-14,954.0,963.0,945.0,948.0,-0.63,9377.0,8945725.0,0.0,CHCL
2017-12-17,948.0,953.0,941.0,945.0,-0.32,13175.0,12486458.0,0.0,CHCL
2017-12-18,945.0,956.0,944.0,955.0,1.06,16493.0,15643378.0,0.0,CHCL
2017-12-19,955.0,959.0,943.0,959.0,0.42,9790.0,9266484.0,0.0,CHCL
2017-12-20,959.0,948.0,930.0,937.0,-2.29,14162.0,13298681.0,0.0,CHCL
2017-12-21,937.0,935.0,921.0,922.0,-1.6,10697.0,9898501.0,0.0,CHCL
2017-12-24,922.0,944.0,920.0,923.0,0.11,5535.0,5126200.0,0.0,CHCL
2017-12-26,923.0,911.0,900.0,901.0,-2.38,22480.0,20322350.0,0.0,CHCL
2017-12-27,901.0,919.0,889.0,893.0,-0.89,19599.0,17600368.0,0.0,CHCL
2017-12-28,893.0,905.0,877.0,887.0,-0.67,6444.0,5723347.0,0.0,CHCL
2017-12-31,887.0,885.0,860.0,885.0,-0.23,8701.0,7576169.0,0.0,CHCL
2018-01-01,885.0,915.0,878.0,915.0,3.39,17693.0,15883728.0,0.0,CHCL
2018-01-02,915.0,928.0,895.0,895.0,-2.19,5932.0,5396147.0,0.0,CHCL
2018-01-03,895.0,900.0,880.0,885.0,-1.12,4558.0,4043481.0,0.0,CHCL
2018-01-04,885.0,889.0,882.0,882.0,-0.34,4324.0,3826423.0,0.0,CHCL
2018-01-07,882.0,895.0,870.0,885.0,0.34,7112.0,6298352.0,0.0,CHCL
2018-01-08,885.0,897.0,885.0,894.0,1.02,6777.0,6036951.0,0.0,CHCL
2018-01-09,894.0,905.0,888.0,898.0,0.45,10397.0,9303610.0,0.0,CHCL
2018-01-10,898.0,903.0,884.0,892.0,-0.67,9988.0,8904181.0,0.0,CHCL
2018-01-14,892.0,954.0,880.0,954.0,6.95,12479.0,11235732.0,0.0,CHCL
2018-01-16,954.0,935.0,876.0,883.0,-7.44,6159.0,5451896.0,0.0,CHCL
2018-01-17,883.0,890.0,875.0,878.0,-0.57,5438.0,4789330.0,0.0,CHCL
2018-01-21,878.0,886.0,872.0,882.0,0.46,4410.0,3891096.0,0.0,CHCL
2018-01-22,882.0,899.0,883.0,897.0,1.7,3622.0,3214304.0,0.0,CHCL
2018-01-23,897.0,890.0,880.0,881.0,-1.78,4559.0,4025336.0,0.0,CHCL
2018-01-24,881.0,883.0,880.0,881.0,0.0,5504.0,4850323.0,0.0,CHCL
2018-01-25,881.0,887.0,881.0,887.0,0.68,3302.0,2918441.0,0.0,CHCL
2018-01-28,887.0,890.0,879.0,879.0,-0.9,4555.0,4021661.0,0.0,CHCL
2018-01-29,879.0,880.0,867.0,876.0,-0.34,3046.0,2666879.0,0.0,CHCL
2018-01-31,876.0,880.0,873.0,878.0,0.23,2571.0,2252791.0,0.0,CHCL
2018-02-01,878.0,890.0,870.0,875.0,-0.34,6821.0,6000323.0,0.0,CHCL
2018-02-04,875.0,881.0,875.0,878.0,0.34,4102.0,3600654.0,0.0,CHCL
2018-02-05,878.0,877.0,866.0,869.0,-1.03,4820.0,4199476.0,0.0,CHCL
2018-02-06,869.0,869.0,858.0,858.0,-1.27,5510.0,4748865.0,0.0,CHCL
2018-02-07,858.0,862.0,845.0,853.0,-0.58,6152.0,5251097.0,0.0,CHCL
2018-02-08,853.0,872.0,850.0,872.0,2.23,4113.0,3544269.0,0.0,CHCL
2018-02-11,872.0,866.0,850.0,850.0,-2.52,9958.0,8500672.0,0.0,CHCL
2018-02-12,850.0,855.0,850.0,851.0,0.12,3733.0,3179353.0,0.0,CHCL
2018-02-14,851.0,868.0,851.0,860.0,1.06,1570.0,1342401.0,0.0,CHCL
2018-02-15,860.0,891.0,861.0,891.0,3.6,5833.0,5089707.0,0.0,CHCL
2018-02-18,890.0,890.0,877.0,877.0,-1.57,5715.0,5044394.0,-1.0,CHCL
2018-02-20,865.0,877.0,861.0,865.0,-1.37,1341.0,1160411.0,-1.0,CHCL
2018-02-21,860.0,860.0,850.0,854.0,-1.27,1936.0,1657876.0,-1.0,CHCL
2018-02-22,850.0,860.0,846.0,850.0,-0.47,8451.0,7190130.0,-1.0,CHCL
2018-02-25,850.0,850.0,840.0,842.0,-0.94,6758.0,5706046.0,-1.0,CHCL
2018-02-26,845.0,845.0,830.0,830.0,-1.43,7010.0,5859705.0,-1.0,CHCL
2018-02-27,835.0,850.0,830.0,830.0,0.0,4084.0,3416016.0,0.0,CHCL
2018-02-28,845.0,835.0,823.0,825.0,-0.6,7979.0,6593100.0,-1.0,CHCL
2018-03-04,811.0,811.0,785.0,792.0,-4.0,8077.0,6435867.0,-1.0,CHCL
2018-03-05,792.0,807.0,771.0,773.0,-2.4,7455.0,5831893.0,-1.0,CHCL
2018-03-06,773.0,805.0,766.0,790.0,2.2,6587.0,5131875.0,1.0,CHCL
2018-03-07,800.0,805.0,790.0,802.0,1.52,6195.0,4953410.0,1.0,CHCL
2018-03-11,788.0,798.0,765.0,766.0,-4.49,7351.0,5681980.0,-1.0,CHCL
2018-03-12,760.0,765.0,746.0,759.0,-0.91,11023.0,8303954.0,-1.0,CHCL
2018-03-13,759.0,760.0,746.0,760.0,0.13,5728.0,4326657.0,1.0,CHCL
2018-03-14,760.0,766.0,758.0,766.0,0.79,3345.0,2550650.0,1.0,CHCL
2018-03-15,760.0,779.0,760.0,775.0,1.17,2825.0,2179835.0,1.0,CHCL
2018-03-18,777.0,777.0,760.0,760.0,-1.94,4112.0,3135869.0,-1.0,CHCL
2018-03-19,760.0,764.0,747.0,750.0,-1.32,8879.0,6697084.0,-1.0,CHCL
2018-03-20,744.0,750.0,735.0,740.0,-1.33,4763.0,3518563.0,-1.0,CHCL
2018-03-21,740.0,740.0,723.0,725.0,-2.03,6652.0,4838122.0,-1.0,CHCL
2018-03-22,720.0,743.0,700.0,711.0,-1.93,17788.0,12561402.0,-1.0,CHCL
2018-03-26,712.0,712.0,679.0,680.0,-4.36,13245.0,9110059.0,-1.0,CHCL
2018-03-27,672.0,745.0,661.0,710.0,4.41,6066.0,4186507.0,1.0,CHCL
2018-03-28,710.0,721.0,692.0,700.0,-1.41,27220.0,19137416.0,-1.0,CHCL
2018-03-29,714.0,718.0,700.0,717.0,2.43,11280.0,7968054.0,1.0,CHCL
2018-04-01,720.0,720.0,689.0,700.0,-2.37,12520.0,8766700.0,-1.0,CHCL
2018-04-02,704.0,708.0,696.0,702.0,0.29,8890.0,6222916.0,1.0,CHCL
2018-04-03,700.0,710.0,696.0,708.0,0.85,7486.0,6114608.0,1.0,CHCL
2018-04-04,710.0,732.0,710.0,727.0,2.68,6147.0,4431197.0,1.0,CHCL
2018-04-05,740.0,748.0,725.0,747.0,2.75,10117.0,7463851.0,1.0,CHCL
2018-04-08,740.0,808.0,740.0,794.0,6.29,13684.0,10524896.0,1.0,CHCL
2018-04-09,809.0,809.0,779.0,789.0,-0.63,24064.0,19088844.0,-1.0,CHCL
