published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status,stock
2017-01-01,467.0,476.0,476.0,476.0,1.93,10.0,4760.0,0.0,OHL
2017-01-02,476.0,485.0,480.0,480.0,0.84,46.0,22130.0,0.0,OHL
2017-01-03,480.0,489.0,489.0,489.0,1.88,10.0,4890.0,0.0,OHL
2017-01-04,484.5,484.5,480.0,480.0,-0.8999999999999999,61.5,29506.5,0.0,OHL
2017-01-05,489.0,480.0,471.0,471.0,-3.68,113.0,54123.0,0.0,OHL
2017-01-08,471.0,479.0,462.0,479.0,1.7,195.0,90454.0,0.0,OHL
2017-01-09,479.0,470.0,470.0,470.0,-1.88,92.0,43240.0,0.0,OHL
2017-01-10,470.0,475.0,470.0,475.0,1.06,128.0,60250.0,0.0,OHL
2017-01-11,475.0,475.0,475.0,475.0,0.0,130.0,61750.0,0.0,OHL
2017-01-12,475.0,466.0,460.0,460.0,-3.16,1444.0,664504.0,0.0,OHL
2017-01-15,460.0,469.0,465.0,465.0,1.09,44.0,20512.0,0.0,OHL
2017-01-16,465.0,470.0,460.0,460.0,-1.08,108.0,49862.0,0.0,OHL
2017-01-17,460.0,475.0,465.0,475.0,3.26,800.0,374855.0,0.0,OHL
2017-01-18,475.0,471.0,467.0,471.0,-0.84,215.0,100805.0,0.0,OHL
2017-01-19,471.0,498.0,471.0,498.0,5.73,10358.0,5023244.0,0.0,OHL
2017-01-22,491.25,492.0,477.75,484.5,-1.2749999999999997,2984.0,1446873.5,0.0,OHL
2017-01-23,498.0,490.0,480.0,480.0,-3.61,526.0,254750.0,0.0,OHL
2017-01-24,480.0,477.0,471.0,475.0,-1.04,1871.0,891227.0,0.0,OHL
2017-01-25,475.0,467.0,466.0,466.0,-1.89,120.0,55940.0,0.0,OHL
2017-01-26,466.0,475.0,470.0,470.0,0.86,160.0,75500.0,0.0,OHL
2017-01-30,470.0,479.0,479.0,479.0,1.91,20.0,9580.0,0.0,OHL
2017-01-31,479.0,470.0,470.0,470.0,-1.88,149.0,70030.0,0.0,OHL
2017-02-01,470.0,470.0,461.0,461.0,-1.91,1268.0,587948.0,0.0,OHL
2017-02-02,461.0,464.0,455.0,464.0,0.65,456.0,207997.0,0.0,OHL
2017-02-05,464.0,480.0,473.0,480.0,3.45,20.0,9530.0,0.0,OHL
2017-02-06,480.0,479.0,453.0,479.0,-0.21,433.0,202925.0,0.0,OHL
2017-02-07,479.0,470.0,470.0,470.0,-1.88,5.0,2350.0,0.0,OHL
2017-02-08,479.0,470.0,465.0,465.0,-2.005,43.0,20021.5,0.0,OHL
2017-02-09,479.0,470.0,460.0,460.0,-2.13,81.0,37693.0,0.0,OHL
2017-02-12,460.0,460.0,451.0,451.0,-1.96,603.0,273380.0,0.0,OHL
2017-02-13,451.0,459.0,426.0,459.0,1.77,599.0,262562.0,0.0,OHL
2017-02-14,459.0,466.0,440.0,448.0,-2.4,163.0,72904.0,0.0,OHL
2017-02-15,448.0,459.0,451.0,451.0,0.67,1640.0,739905.0,0.0,OHL
2017-02-16,451.0,474.0,450.0,474.0,5.1,776.0,352852.0,0.0,OHL
2017-02-19,474.0,483.0,483.0,483.0,1.9,10.0,4830.0,0.0,OHL
2017-02-20,483.0,485.0,485.0,485.0,0.41,141.0,68385.0,0.0,OHL
2017-02-21,483.6666666666667,484.6666666666667,478.6666666666667,481.6666666666667,-0.4133333333333334,339.33333333333337,160701.3333333333,0.0,OHL
2017-02-22,484.3333333333333,484.3333333333333,472.3333333333333,478.3333333333333,-1.2366666666666668,537.6666666666667,253017.66666666663,0.0,OHL
2017-02-23,485.0,484.0,466.0,475.0,-2.06,736.0,345334.0,0.0,OHL
2017-02-26,479.0,474.4,462.4,466.0,-2.72,408.4,191072.8,0.0,OHL
2017-02-28,475.0,468.0,460.0,460.0,-3.16,190.0,88232.0,0.0,OHL
2017-03-01,460.0,451.0,451.0,451.0,-1.96,26.0,11726.0,0.0,OHL
2017-03-02,451.0,469.0,451.0,451.0,0.0,306.0,139032.0,0.0,OHL
2017-03-05,451.0,443.0,443.0,443.0,-1.77,3047.0,1349821.0,0.0,OHL
2017-03-06,443.0,465.0,451.0,455.0,2.71,8415.0,3835214.0,0.0,OHL
2017-03-07,455.0,462.0,450.0,450.0,-1.1,10910.0,4925900.0,0.0,OHL
2017-03-09,450.0,466.0,447.0,466.0,3.56,199.0,89500.0,0.0,OHL
2017-03-13,466.0,475.0,466.0,475.0,1.93,100.0,47257.0,0.0,OHL
2017-03-14,475.0,468.0,448.0,448.0,-5.68,765.0,346020.0,0.0,OHL
2017-03-15,448.0,456.0,448.0,448.0,0.0,49.0,22112.0,0.0,OHL
2017-03-16,448.0,455.0,448.0,455.0,1.56,171.0,77623.0,0.0,OHL
2017-03-19,455.0,483.0,464.0,483.0,6.15,1653.0,792663.0,0.0,OHL
2017-03-20,483.0,520.0,485.0,500.0,3.52,8146.0,4078535.0,0.0,OHL
2017-03-21,500.0,530.0,500.0,510.0,2.0,16780.0,8715700.0,0.0,OHL
2017-03-22,510.0,548.0,510.0,538.0,5.49,2818.0,1483783.0,0.0,OHL
2017-03-23,538.0,548.0,518.0,530.0,-1.49,1403.0,742946.0,0.0,OHL
2017-03-26,530.0,560.0,510.0,548.0,3.4,10376.0,5679524.0,0.0,OHL
2017-03-28,548.0,582.0,538.0,582.0,6.2,1133.0,642007.0,0.0,OHL
2017-03-29,582.0,604.0,581.0,583.0,0.17,9265.0,5479814.0,0.0,OHL
2017-03-30,583.0,574.0,562.0,574.0,-1.54,2738.0,1549959.0,0.0,OHL
2017-04-02,574.0,607.0,585.0,596.0,3.83,323.0,192006.0,0.0,OHL
2017-04-03,596.0,650.0,600.0,608.0,2.01,4446.0,2762035.0,0.0,OHL
2017-04-04,608.0,620.0,585.0,608.0,0.0,2712.0,1626469.0,0.0,OHL
2017-04-06,608.0,615.0,600.0,601.0,-1.15,3102.0,1882185.0,0.0,OHL
2017-04-09,601.0,618.0,573.0,617.0,2.66,5572.0,3339977.0,0.0,OHL
2017-04-10,617.0,617.0,600.0,617.0,0.0,445.0,270260.0,0.0,OHL
2017-04-11,617.0,649.0,612.0,613.0,-0.65,2165.0,1343785.0,0.0,OHL
2017-04-12,613.0,668.0,605.0,655.0,6.85,8886.0,5750546.0,0.0,OHL
2017-04-13,655.0,652.0,631.0,639.0,-2.44,1866.0,1192598.0,0.0,OHL
